dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.311843,42,34,3022,17186,240.505633,75704.75781,427933.2813,8,11,7.605927,9.427303,910.112519,30.700877,255,906297299,906621721,255,0.00077,0.000607,0.000163,72,505,0,0,3,0,4,1,1,1,0,0,0,1,5,0,Normal,0
0.375011,6,2,998,86,18.666119,17748.8125,917.306458,2,1,75.0022,0.007,4201.280243,0.0,255,65038332,1831067371,255,0.282288,0.176263,0.106025,166,43,0,0,1,3,1,1,1,1,0,0,0,1,1,0,Normal,0
3.250936,100,100,14512,17134,61.213139,35354.74219,41743.05469,22,32,32.837738,32.831475,2593.037418,2591.426538,255,1963846468,4113653196,255,0.000603,0.000479,0.000124,145,171,0,0,3,0,4,1,1,1,0,0,0,1,2,0,Normal,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,3,3,3,3,0,0,0,4,5,0,Generic,1
0.838328,10,8,534,354,20.278459,4590.088867,2958.269287,2,1,93.147556,96.837,6197.934838,143.41875,255,4106878625,2048251454,255,0.210052,0.145449,0.064603,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
1.099302,12,12,1592,682,20.922366,10624.92285,4555.617676,3,4,99.92682,91.21382,5500.411269,138.691734,255,1930930728,1884281086,255,0.178997,0.095941,0.083056,133,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.695312,14,6,7698,268,27.325861,82253.71875,2577.260254,4,1,49.808768,120.064398,3217.947755,176.583687,255,443672884,2964594381,255,0.132494,0.094988,0.037506,550,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.59784,10,6,534,268,25.090325,6436.504395,2997.45752,2,1,57.106111,109.125398,3030.8831,158.836984,255,1891644081,1411030976,255,0.124429,0.052204,0.072225,53,45,0,0,5,1,1,1,1,2,0,0,0,3,2,0,Normal,0
0.004935,8,10,1040,824,3444.782104,1475177.25,1202836.875,2,2,0.654286,0.496111,37.765124,0.996116,255,1536723918,1537764027,255,0.0006,0.000466,0.000134,130,82,1,83,2,0,1,1,1,1,0,0,1,13,2,0,Normal,0
0.296963,10,14,842,9562,77.450725,20420.05273,239194.7813,2,5,32.995889,18.914846,1592.360166,1505.446459,255,4281944510,2999658832,255,0.066882,0.050247,0.016635,84,683,1,4236,1,1,5,1,1,1,0,0,1,1,2,0,Exploits,1
0.867438,10,6,1506,268,17.292302,12505.79297,2065.85376,2,1,96.279111,155.088594,5033.129515,248.811656,255,3691089233,473772351,255,0.252613,0.091989,0.160624,151,45,0,0,4,1,2,1,1,4,0,0,0,1,4,0,Normal,0
0.00111,2,2,132,164,2702.702815,475675.6875,590991.0,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,4,2,1,1,0,0,0,9,1,0,Normal,0
2e-06,2,0,104,0,500000.0013,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,1,1,1,0,0,0,1,3,0,Fuzzers,1
1.39266,20,12,9256,642,22.25956,50516.27734,3383.453125,7,3,73.297895,113.83918,4113.739701,152.224984,255,1712286014,1437860939,255,0.202619,0.109345,0.093274,463,54,0,0,3,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,14,14,14,14,0,0,0,14,14,0,Generic,1
0.004153,8,10,1040,824,4093.426251,1752949.625,1429328.125,2,2,0.54,0.404444,35.118676,0.745556,255,113391252,114447019,255,0.000641,0.000508,0.000133,130,82,1,83,1,0,5,1,1,2,0,0,1,11,3,0,Normal,0
0.949509,10,6,534,268,15.797638,4052.62085,1887.291138,2,1,103.269556,169.735406,5552.952568,289.788156,255,205577516,1970316650,255,0.205354,0.100831,0.104523,53,45,0,0,2,1,2,2,2,2,0,0,0,2,2,0,Normal,0
0.815284,10,8,564,354,20.851629,4984.766113,3041.884766,2,1,89.002111,107.902289,5937.974927,161.338281,255,2242977426,3136699823,255,0.143501,0.059964,0.083537,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1e-06,2,0,1064,0,1000000.003,4256000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,12,11,1,35,0,0,0,11,35,0,Normal,0
0.816281,10,6,1014,268,18.376024,8947.898438,2195.32251,2,1,85.241111,149.647797,4789.457151,236.837844,255,3761206946,3749210036,255,0.142442,0.068033,0.074409,101,45,0,0,7,1,23,3,1,3,0,0,0,4,4,0,Normal,0
0.004446,14,6,8928,320,4273.504407,14918579.0,480431.875,4,1,0.342,0.7424,17.62251,1.183195,255,3014968752,877364850,255,0.000628,0.000488,0.00014,638,53,0,0,6,0,4,1,1,4,0,0,0,5,3,0,Normal,0
1.556867,10,8,916,354,10.919366,4239.283203,1592.942749,2,1,167.745889,213.038719,10219.16493,416.824031,255,3038856077,513265775,255,0.15191,0.065592,0.086318,92,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,45,2,29,29,13,45,0,0,0,29,45,0,Generic,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,13,13,13,29,0,0,0,13,29,0,Generic,1
1.390155,22,14,17354,768,25.177049,95333.25781,4108.894531,8,4,66.197857,98.088078,5415.339341,193.646344,255,1655824058,4149039992,255,0.241804,0.115,0.126804,789,55,0,0,2,1,3,1,1,3,0,0,0,4,2,0,Fuzzers,1
10.558953,6,0,270,0,0.473532,170.471436,0.0,5,0,2639.73825,0.0,4136.2465,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,28,6,10,2,2,27,0,0,0,10,27,0,Normal,0
0.578553,6,2,998,86,12.09915,11504.56348,594.586792,2,1,115.7106,0.002,7416.80944,0.0,255,244548689,1473083432,255,0.521387,0.228318,0.293069,166,43,0,0,4,3,1,1,1,4,0,0,0,1,4,0,Normal,0
1e-05,2,0,200,0,142857.1409,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Analysis,1
1.004137,10,10,854,2056,18.92172,6126.653809,14746.99121,2,2,111.570778,93.891336,6839.817427,148.612141,255,1593951594,4028730425,255,0.13002,0.077538,0.052482,85,206,1,573,1,1,1,1,1,1,0,0,1,2,1,0,DoS,1
8e-06,2,0,168,0,125000.0003,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,7,2,2,1,1,1,0,0,0,3,2,0,Reconnaissance,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,25,25,25,43,0,0,0,26,43,0,Generic,1
0.000982,2,2,130,162,3054.989733,529531.5625,659877.8125,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,1,1,1,1,0,0,0,3,1,0,Normal,0
0.542341,10,6,534,268,27.657876,7095.166992,3304.194336,2,1,56.284333,90.681602,3037.534076,142.983609,255,3018588697,2259545407,255,0.1982,0.088924,0.109276,53,45,0,0,3,1,4,2,1,3,0,0,0,2,5,0,Normal,0
0.018739,16,18,1540,1644,1761.033143,616468.3125,663002.3125,4,4,1.2282,1.074882,75.462088,2.05103,255,532221011,2687577526,255,0.000586,0.000459,0.000127,96,91,0,0,14,0,8,6,1,7,0,0,0,11,9,0,Normal,0
6e-06,2,0,104,0,166666.6608,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,3,0,0,0,1,9,0,Normal,0
0.179945,10,6,802,268,83.358801,32098.69531,9958.597656,2,1,18.506778,34.442,992.808873,59.455508,255,1613023078,618913544,255,0.052561,0.007728,0.044833,80,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
9e-06,2,0,78,0,111111.1072,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,9,2,1,1,1,2,0,0,0,2,2,0,Normal,0
5.624674,10,8,808,354,3.022397,1035.437866,440.914459,2,1,624.953778,776.626437,39274.80589,1219.813375,255,78428385,3109816300,255,0.300359,0.188273,0.112086,81,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
0.728352,12,6,1766,268,23.340363,17782.61133,2460.348877,3,1,63.625634,131.956,3484.495036,222.768875,255,4273357071,1906431758,255,0.145897,0.068564,0.077333,147,45,2,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
0.001062,2,2,146,178,2824.858614,549905.8125,670433.125,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,2,1,1,0,0,0,3,3,0,Normal,0
8e-06,2,0,238,0,125000.0003,119000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,119,0,0,0,11,2,7,7,1,11,0,0,0,7,11,0,Normal,0
2.141215,213,396,12328,491049,283.950923,45846.86719,1830022.625,20,165,10.098694,5.41961,3354.426215,2457.284761,255,777551380,2928519378,255,0.000585,0.000463,0.000122,58,1240,0,0,8,0,2,1,1,1,0,0,0,2,5,0,Normal,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS,1
6.839677,364,74,459268,4086,63.891907,535706.0,4714.842773,179,8,18.839019,92.902547,1984.818042,107.157172,255,4014478603,156956296,255,0.123687,0.057781,0.065906,1262,55,0,0,1,1,4,1,1,1,0,0,0,1,1,0,DoS,1
0.084493,54,56,3302,40550,1290.047752,306865.6563,3770821.5,7,21,1.588207,1.524436,91.024264,89.352408,255,632179064,679411092,255,0.000844,0.000647,0.000197,61,724,0,0,9,0,3,1,1,1,0,0,0,3,4,0,Normal,0
3e-06,2,0,104,0,333333.3215,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,13,2,1,1,1,1,0,0,0,4,5,0,Fuzzers,1
0.947039,10,6,588,268,15.838841,4477.112305,1892.213501,2,1,105.122222,170.939,6914.180626,308.874563,255,3714205944,3164085634,255,0.172227,0.09234,0.079887,59,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
1.1e-05,2,0,1568,0,90909.0902,570181824.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,784,0,0,0,29,2,10,10,1,28,0,0,0,11,28,0,Normal,0
0.013283,44,46,2766,24004,6700.293443,1628547.75,14143190.0,7,16,0.300233,0.282622,0.0,15.415252,255,2465423122,321533729,255,0.000698,0.000561,0.000137,63,522,0,0,3,0,3,1,1,2,0,0,0,3,9,0,Normal,0
9e-06,2,0,104,0,111111.1072,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,3,0,0,0,1,7,0,Normal,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,20,20,13,28,0,0,0,20,28,0,Generic,1
0.018302,16,18,1540,1644,1803.08171,631187.875,678832.9375,4,4,1.199133,1.049823,72.651058,2.150153,255,2386341302,241571836,255,0.000575,0.000451,0.000124,96,91,0,0,14,0,11,11,1,6,0,0,0,16,11,0,Normal,0
0.019329,16,18,1540,1644,1707.279194,597651.1875,642764.75,4,4,1.266933,1.108941,76.582747,2.277594,255,285256179,289467249,255,0.000599,0.000474,0.000125,96,91,0,0,10,0,6,6,1,6,0,0,0,10,9,0,Normal,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,3,10,0,Generic,1
0.803772,10,8,850,354,21.150277,7614.099609,3085.452148,2,1,86.678444,104.852,5089.887138,169.631594,255,3165572945,158367699,255,0.150449,0.069804,0.080645,85,44,0,0,5,1,4,3,3,4,0,0,0,4,8,0,Normal,0
0.270875,16,18,1540,1644,121.827408,42646.97656,45866.17188,4,4,18.036666,15.902941,1019.44444,28.705238,255,1681142383,1723445887,255,0.000863,0.000515,0.000348,96,91,0,0,11,0,8,6,1,6,0,0,0,8,7,0,Normal,0
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.744,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
1.171427,4,0,360,0,2.560979,1843.904907,0.0,0,0,390.475656,0.0,552.206063,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Exploits,1
5.703365,72,376,3354,476357,78.374786,4640.067871,666401.0,6,186,80.329086,15.047176,5075.876528,2189.213617,255,868231433,1837492988,255,0.118266,0.059981,0.058285,47,1267,0,0,6,1,1,1,1,1,0,0,0,2,3,0,Exploits,1
1.040846,14,18,1684,10168,29.783465,12020.99121,73816.875,3,5,80.034618,61.191118,8771.695439,7678.827443,255,2004990612,2006451383,255,0.000744,0.00059,0.000154,120,565,1,3924,1,0,2,1,1,1,0,0,1,1,1,0,Normal,0
0.020995,44,46,2766,24004,4239.104473,1030340.563,8948035.0,7,16,0.480791,0.451023,27.972264,26.045804,255,2340840314,2351880642,255,0.001323,0.001148,0.000175,63,522,0,0,13,0,2,1,1,1,0,0,0,4,3,0,Normal,0
4e-06,2,0,1064,0,250000.0006,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,30,2,8,8,1,8,0,0,0,8,30,0,Fuzzers,1
0.644135,10,6,724,268,23.287044,8097.681641,2782.025635,2,1,66.088222,110.599398,3728.401628,152.288563,255,1757547078,2152235783,255,0.176997,0.09113,0.085867,72,45,0,0,7,1,2,2,1,6,0,0,0,2,6,0,Normal,0
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,1,1,3,0,0,0,3,3,0,Exploits,1
0.001761,4,4,520,304,3975.014148,1771720.625,1035775.125,0,0,0.447333,0.236333,0.626262,0.327163,0,0,0,0,0.0,0.0,0.0,130,76,0,0,6,0,4,1,1,3,0,0,0,8,10,0,Normal,0
1e-05,2,0,90,0,100000.0025,36000000.0,0.0,1,0,0.01,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,4,1,1,6,0,0,0,6,6,0,Normal,0
1.004794,12,18,1580,10168,28.861637,11536.69336,76465.42188,3,4,91.31373,59.073056,9528.814776,7675.778074,255,3845423641,3842309922,255,0.000689,0.000548,0.000141,132,565,1,0,3,0,3,3,1,1,0,0,1,18,1,0,Normal,0
0.024021,16,18,1540,1644,1373.797946,480912.5313,517214.125,4,4,1.577667,1.386177,102.309887,2.4982,255,121932707,2273583646,255,0.00087,0.000452,0.000418,96,91,0,0,10,0,8,6,1,7,0,0,0,10,10,0,Normal,0
0.013041,36,38,2334,16290,5597.730286,1392531.25,9730542.0,7,12,0.363514,0.337162,22.162474,21.529561,255,1915183955,4060875048,255,0.000677,0.000555,0.000122,65,429,0,0,5,0,1,1,1,1,0,0,0,2,9,0,Normal,0
0.003029,6,8,320,1860,4291.845474,705183.25,4299769.0,1,2,0.5344,0.355,29.655209,0.575744,255,2570327598,2574177654,255,0.000672,0.000541,0.000131,53,233,0,0,4,0,9,1,1,4,0,0,0,6,3,0,Normal,0
4e-06,2,0,200,0,250000.0006,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,4,4,4,0,0,0,5,6,0,Analysis,1
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,4,10,0,Generic,1
1.712989,22,22,1182,1620,25.102322,5272.655273,7224.79834,7,9,81.527098,80.142094,4171.626478,4792.225401,255,2153608990,2657088153,255,0.082265,0.029995,0.05227,54,74,0,0,1,1,4,1,1,2,1,1,0,2,1,0,Exploits,1
0.367036,10,8,1092,1044,46.316981,21425.68945,19921.75,2,2,40.781778,36.32643,1952.597443,53.597977,255,3308108982,1641553681,255,0.077193,0.048052,0.029141,109,131,1,98,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,35,35,20,36,0,0,0,35,36,0,Generic,1
0.85595,10,8,564,354,19.860973,4747.940918,2897.365479,2,1,93.845,115.64643,6312.18442,173.58,255,3705784064,2260236122,255,0.113419,0.04642,0.066999,56,44,0,0,6,1,2,1,1,1,0,0,0,3,4,0,Reconnaissance,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,35,34,7,40,0,0,0,34,40,0,Generic,1
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic,1
0.009973,36,38,2334,16290,7319.763505,1820916.5,12723955.0,7,12,0.275571,0.252486,15.755284,14.621037,255,2335092641,2335410248,255,0.00079,0.00062,0.00017,65,429,0,0,7,0,2,1,1,1,0,0,0,2,7,0,Normal,0
7e-06,2,0,200,0,142857.1409,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1
0.001007,2,2,146,178,2979.146024,579940.4375,707050.6875,0,0,0.043,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,1,1,1,1,0,0,0,1,1,0,Normal,0
6e-06,2,0,1064,0,166666.6608,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,22,2,9,9,1,22,0,0,0,9,22,0,Normal,0
1.195555,10,10,844,1342,15.892201,5085.504395,8083.275391,2,2,132.839444,124.927445,7945.789652,290.123219,255,1108971534,2556802752,255,0.111549,0.070449,0.0411,84,134,1,170,2,1,2,2,2,2,0,0,4,3,2,0,Normal,0
0.204806,10,6,484,268,73.240042,17030.75195,8749.744141,2,1,21.427444,37.501801,1193.855095,61.630246,255,286307507,2028373322,255,0.032947,0.017288,0.015659,48,45,0,0,13,1,2,2,1,12,0,0,0,2,12,0,Normal,0
0.932392,10,6,2516,268,16.087654,19433.88672,1921.938354,2,1,99.666778,154.624203,5149.851476,248.186,255,1225308864,2204791260,255,0.234636,0.159268,0.075368,252,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
1.080539,34,10,35002,440,39.794955,251526.3281,2931.870117,14,1,32.712152,109.097219,2826.648794,134.137359,255,894759539,2556405248,255,0.199998,0.09866,0.101338,1029,44,0,0,3,1,1,1,1,1,0,0,0,18,1,0,Normal,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,19,19,19,36,0,0,0,19,36,0,Generic,1
2.417925,12,4,1236,182,6.203667,3748.668945,453.28125,6,1,219.811364,795.027687,20415.40547,1124.326875,255,3658126054,2216068228,255,0.087865,0.021762,0.066103,103,46,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
0.016895,48,50,2958,32368,5741.34363,1371766.75,15020302.0,7,18,0.352574,0.338229,19.822129,19.514683,255,1114696669,3260394394,255,0.000806,0.000654,0.000152,62,647,0,0,2,0,1,1,1,1,0,0,0,3,2,0,Normal,0
0.90301,10,6,1780,268,16.611112,14192.5332,1984.474121,2,1,100.334444,141.901797,5355.225117,245.189984,255,3084899215,3590592139,255,0.375756,0.192778,0.182978,178,45,0,0,10,1,2,2,1,5,0,0,0,3,6,0,Normal,0
0.001044,2,2,146,178,2873.563127,559386.9375,681992.3125,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,4,6,0,Normal,0
1.831616,10,10,816,1148,10.373353,3210.279785,4516.230469,2,2,203.512889,196.922328,13045.28781,424.837469,255,1496606489,1748216531,255,0.076727,0.058516,0.018211,82,115,1,128,5,1,1,2,1,3,0,0,1,2,3,0,Normal,0
1.1e-05,2,0,200,0,90909.0902,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,3,0,0,0,7,10,0,Exploits,1
0.101464,6,8,320,2002,128.124257,21051.80078,138137.6563,1,2,20.2278,14.423429,1420.957584,34.999785,255,584863225,910620068,255,0.000639,0.000495,0.000144,53,250,0,0,3,0,8,1,1,7,0,0,0,11,3,0,Normal,0
0.086209,4,4,568,312,81.19802,39531.83594,21714.66992,0,0,23.675,23.945666,33.470191,33.851559,0,0,0,0,0.0,0.0,0.0,142,78,0,0,6,0,5,1,1,3,0,0,0,5,8,0,Normal,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,53,2,43,43,25,53,0,0,0,43,53,0,Generic,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,7,7,0,0,0,7,7,0,Generic,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,26,26,14,26,0,0,0,26,26,0,Generic,1
0.998469,10,6,2516,268,15.023,18147.78516,1794.747803,2,1,103.830222,185.344,5815.522499,304.842625,255,2901301200,178713160,255,0.178204,0.071744,0.10646,252,45,0,0,5,1,1,1,1,2,0,0,0,1,2,0,Normal,0
9.361219,8,0,360,0,0.747766,269.195709,0.0,7,0,1337.317,0.0,2688.96125,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,49,6,22,2,2,48,0,0,0,23,48,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,13,13,13,16,0,0,0,13,13,0,Generic,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,32,32,16,32,0,0,0,32,32,0,Generic,1
2e-06,2,0,82,0,500000.0013,164000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,41,0,0,0,1,2,1,1,1,1,0,0,0,3,1,0,Normal,0
0.872966,10,10,786,4244,21.76488,6488.225098,35007.08984,2,3,96.888444,88.025667,5509.620159,6688.883649,255,2198140041,2195563152,255,0.115579,0.080728,0.034851,79,424,1,1663,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
1.902029,12,10,990,796,11.040841,3819.079346,3015.726807,3,2,171.308085,197.365,11051.68546,303.170469,255,3171866174,1295160295,255,0.237596,0.125736,0.11186,83,80,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Normal,0
2.293482,10,8,980,354,7.41231,3076.544678,1081.325195,2,1,243.924556,310.385844,15684.43796,580.205938,255,766519187,3259296145,255,0.185738,0.12078,0.064958,98,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,Exploits,1
0.153161,84,86,4862,77276,1103.414024,250977.7188,3989422.75,7,36,1.827217,1.795153,97.27748,94.391757,255,1461398165,1507326991,255,0.000702,0.00057,0.000132,58,899,0,0,5,0,7,1,1,1,0,0,0,2,8,0,Normal,0
3.5e-05,2,0,114,0,28571.42781,13028571.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,2,2,2,2,0,0,0,2,5,0,Generic,1
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,8,14,0,Generic,1
0.010999,36,38,2334,16290,6636.967178,1651059.25,11537049.0,7,12,0.304857,0.280892,19.229982,18.569382,255,1710937175,3856643889,255,0.000752,0.000596,0.000156,65,429,0,0,3,0,9,1,1,1,0,0,0,5,11,0,Normal,0
0.284252,12,14,1230,7222,87.950132,31746.48047,188762.0938,3,5,25.841091,21.060538,1344.935151,1662.276868,255,4106140313,999097817,255,0.05194,0.006604,0.045336,103,516,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
8e-06,2,0,1762,0,125000.0003,881000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,881,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Normal,0
0.308879,6,2,998,86,22.662597,21548.89258,1113.704712,2,1,61.7758,0.001,3545.579884,0.0,255,2100174230,251537383,255,0.241539,0.140413,0.101126,166,43,0,0,4,3,1,1,1,4,0,0,0,1,4,0,Normal,0
0.194463,10,6,1008,268,77.135496,37354.14844,9215.121094,2,1,20.113111,37.591801,1091.098856,65.628969,255,3931597807,3403072932,255,0.0523,0.006495,0.045805,101,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
0.406861,8,10,364,3754,41.783311,6272.412109,66440.38281,1,3,58.123,36.971778,3422.354933,3225.859341,255,138134343,1075894852,255,0.151619,0.073393,0.078226,46,375,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,26,26,16,26,0,0,0,26,26,0,Generic,1
0.001019,2,2,146,178,2944.062924,573110.9375,698724.25,0,0,0.001,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,1,1,1,0,0,0,6,4,0,Normal,0
