dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
1e-05,2,0,200,0,100000.0025,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,2,10,0,1
3e-06,2,0,78,0,333333.3215,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,13,13,13,13,0,0,0,14,13,0,1
0.217322,10,16,822,13400,115.03667,27240.68359,462465.8125,2,6,24.146889,13.295666,1245.218351,1409.63474,255,1053654401,386263227,255,0.056288,0.009642,0.046646,82,838,1,6125,1,1,1,1,1,1,0,0,1,1,1,0,1
0.41523,10,6,1270,268,36.124557,22021.5293,4315.680176,2,1,42.322778,74.892,2402.263052,117.081,255,2399787743,3133288185,255,0.074719,0.040768,0.033951,127,45,1,0,1,1,1,1,1,1,0,0,1,4,1,0,1
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,42,42,24,51,0,0,0,42,51,0,1
2e-06,2,0,114,0,500000.0013,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,5,4,4,4,0,0,0,4,4,0,1
1.005753,14,18,1684,10168,30.822676,12440.42969,76392.50781,3,5,77.339459,59.130706,8766.015543,7674.891896,255,710417985,2856823412,255,0.000677,0.000525,0.000152,120,565,1,3924,2,0,3,1,1,1,0,0,1,1,5,0,0
0.4931,14,14,790,816,54.755629,11908.33496,12297.70898,4,5,37.930769,34.926769,1948.140858,1752.051558,255,4276770596,856237904,255,0.096511,0.038188,0.058323,56,58,0,0,4,1,2,2,1,4,0,0,0,2,4,0,0
0.305125,10,6,1612,268,49.160181,38043.42578,5873.00293,2,1,31.981,45.427199,1733.837344,71.193836,255,3321641497,634328015,255,0.124738,0.077986,0.046752,161,45,0,0,8,1,2,2,1,8,0,0,0,2,8,0,1
0.022964,38,40,2438,20718,3353.074275,827033.5625,7037449.5,7,13,0.611757,0.560077,40.393881,40.352234,255,2708621217,2708898616,255,0.001218,0.001114,0.000104,64,518,0,0,2,0,3,1,1,1,0,0,0,1,5,0,0
0.988453,12,8,1106,726,19.221956,8206.763672,5147.4375,3,2,76.635364,125.497859,4409.004578,147.904984,255,387025188,831289865,255,0.190212,0.109964,0.080248,92,91,0,0,3,1,1,1,1,1,0,0,0,1,2,0,1
0.823886,10,8,756,354,20.633923,6612.56543,3010.125244,2,1,91.529889,104.98957,4895.998509,195.198531,255,3724829346,540807464,255,0.167637,0.08895,0.078687,76,44,0,0,2,1,2,1,1,18,0,0,0,1,2,0,0
0.463506,10,6,534,268,32.36204,8301.942383,3866.185059,2,1,49.894333,76.659203,2600.116456,120.112719,255,530779672,2927343347,255,0.163111,0.080207,0.082904,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,3,3,3,3,0,0,0,3,8,0,1
0.815673,10,6,2516,268,18.389722,22214.78516,2196.95874,2,1,90.630333,142.842203,4823.637184,267.819375,255,575542995,1140370649,255,0.175655,0.072738,0.102917,252,45,0,0,8,1,1,1,1,1,0,0,0,23,2,0,0
5e-06,2,0,104,0,200000.0051,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,2,1,3,0,0,0,2,3,0,0
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,14,14,10,30,0,0,0,14,30,0,1
1e-06,2,0,200,0,1000000.003,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,1
1.217401,28,0,3024,0,22.178394,19162.13281,0.0,0,0,45.088926,0.0,50.221277,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
1.1e-05,2,0,1064,0,90909.0902,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,29,2,16,16,1,29,0,0,0,16,29,0,0
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,25,25,25,27,0,0,0,25,27,0,1
1.22166,52,54,2934,3742,85.948626,18846.48633,24052.51758,11,15,23.947411,23.04002,1938.764801,67.574023,255,1870292875,1900158462,255,0.000707,0.000535,0.000172,56,69,0,0,1,0,9,1,1,3,1,1,0,3,1,0,0
1e-06,2,0,90,0,1000000.003,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,4,6,2,1,1,4,0,0,0,2,4,0,0
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,5,7,0,1
1.763429,112,22,135649,956,75.421237,609893.5625,4141.930176,53,1,15.500703,80.584047,1600.093458,105.469195,255,1505845887,1819507034,255,0.203008,0.071155,0.131853,1211,43,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.022558,52,42,37178,3380,4122.705925,12931643.0,1170316.5,18,8,0.435529,0.536756,23.499903,0.957867,255,12088413,2162720385,255,0.000725,0.000548,0.000177,715,80,0,0,1,0,7,1,1,3,0,0,0,4,2,0,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,1,1,1,1,0,0,0,1,10,0,1
0.647795,60,14,68201,612,112.689968,828224.9375,7026.914062,27,1,10.979576,44.230539,1198.775712,63.305234,255,1084585224,1004668789,255,0.117432,0.063065,0.054367,1137,44,1,0,2,1,2,1,1,1,0,0,1,1,2,0,1
1.162904,10,8,2516,354,14.618575,15581.68164,2132.592041,2,0,8014.4701,10024.349,790564.7815,26122.884,255,3046768573,1288129221,255,0.114347,0.070513,0.043834,252,44,0,0,4,1,2,2,2,3,0,0,0,2,3,0,0
0.038838,84,86,4862,80646,4351.408515,989752.3125,16418766.0,7,36,0.464012,0.451259,24.744963,24.094969,255,1058581420,3213834017,255,0.000657,0.000478,0.000179,58,938,0,0,6,0,3,1,1,1,0,0,0,2,10,0,0
1.292095,14,12,810,682,19.348423,4662.196289,3875.876221,4,4,97.571231,108.69518,5116.160602,128.941062,255,2481281224,3144592738,255,0.168993,0.09644,0.072553,58,57,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
0.004764,4,4,568,304,1469.353499,715365.25,382871.5313,0,0,1.246667,1.085,1.751033,1.523108,0,0,0,0,0.0,0.0,0.0,142,76,0,0,6,0,5,1,1,3,0,0,0,6,12,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,20,20,20,34,0,0,0,20,34,0,1
6e-06,2,0,104,0,166666.6608,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,3,3,1,5,0,0,0,3,5,0,0
3.37019,58,16,68119,698,21.6605,158910.9219,1554.808472,26,1,58.078526,217.907141,6887.301017,358.661187,255,1729024179,3761924596,255,0.189036,0.101573,0.087463,1174,44,1,0,5,1,1,1,1,1,0,0,1,5,1,0,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
0.461815,52,38,37496,3172,192.717863,637051.625,53510.60547,18,8,9.047843,12.466865,1000.917571,36.20248,255,832999510,834023137,255,0.000672,0.000537,0.000135,721,83,0,0,1,0,1,1,1,1,0,0,0,3,1,0,0
0.621207,10,6,628,268,24.146541,7289.035645,2884.706787,2,1,67.423778,116.178398,3553.81498,198.029531,255,3369423794,2789620676,255,0.121361,0.040307,0.081054,63,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
0.001017,2,2,132,164,2949.852669,519174.0625,645034.4375,0,0,0.011,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,1,1,1,1,0,0,0,8,1,0,0
5e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,1
1.2e-05,2,0,114,0,83333.33039,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,7,7,3,7,0,0,0,11,10,0,1
1.302094,10,10,790,1212,14.591881,4368.348145,6703.049316,2,2,144.677111,128.814336,8477.199546,167.329563,255,2919930821,697818377,255,0.195407,0.141932,0.053475,79,121,1,160,3,1,8,2,1,2,0,0,1,2,3,0,0
0.001101,2,2,130,162,2724.795636,472297.9063,588555.875,0,0,0.001,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,5,1,1,2,0,0,0,5,4,0,0
1.1e-05,2,0,168,0,90909.0902,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,6,0,1
3.5e-05,2,0,1064,0,28571.42781,121600000.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,1,1,1,1,0,0,0,2,2,0,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,5,3,3,3,0,0,0,5,7,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,4,3,3,16,0,0,0,3,16,0,1
5e-06,2,0,1064,0,200000.0051,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,28,2,8,8,1,28,0,0,0,8,28,0,1
55.350929,20,14,1270,622,0.596196,174.450546,83.539696,4,1,2912.077368,4250.645,392871.7013,14430.853,255,451521883,4231087793,255,0.175592,0.092533,0.083059,64,44,0,0,8,1,4,3,3,3,0,0,0,3,7,0,1
0.280299,14,6,8928,320,67.784757,236633.0156,7620.433594,4,1,21.561462,55.941199,1780.113431,72.072055,255,530811748,2715692101,255,0.000594,0.000468,0.000126,638,53,0,0,4,0,6,1,1,3,0,0,0,6,3,0,0
9e-06,2,0,168,0,111111.1072,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,1
5e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,4,0,0,0,15,4,0,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,1,1,1,1,0,0,0,2,11,0,1
9e-06,2,0,90,0,111111.1072,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,3,1,1,6,0,0,0,3,6,0,0
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,5,4,4,4,0,0,0,4,10,0,1
1.2e-05,2,0,2134,0,83333.33039,711333312.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1067,0,0,0,3,2,2,2,1,2,0,0,0,2,2,0,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,45,2,31,31,13,45,0,0,0,31,45,0,1
0.966558,10,6,534,268,15.518986,3981.137207,1854.001587,2,1,103.062778,171.342,5618.086069,272.147063,255,3467768572,3878190464,255,0.257046,0.109839,0.147207,53,45,0,0,3,1,1,1,1,3,0,0,0,2,3,0,0
0.880968,6,2,978,86,7.945805,7400.950195,390.479584,2,1,176.1936,0.007,8883.025411,0.0,255,369481296,2118293462,255,0.382721,0.256524,0.126197,163,43,0,0,5,3,2,2,1,3,0,0,0,2,3,0,0
0.78934,10,8,868,1108,21.53698,7925.608398,9830.998047,2,2,87.704444,98.81343,4747.026721,165.036844,255,207498533,1580189515,255,0.273706,0.096658,0.177048,87,139,1,132,3,1,1,1,1,3,0,0,1,1,3,0,0
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,47,2,24,24,24,47,0,0,0,24,47,0,1
0.388599,10,6,644,268,38.600201,11940.3291,4611.4375,2,1,38.435556,68.666203,2025.154604,99.747586,255,207332438,16302306,255,0.094908,0.045264,0.049644,64,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,0
5e-06,2,0,78,0,200000.0051,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,10,2,3,3,2,10,0,0,0,3,10,0,0
0.179795,96,98,5486,92746,1073.444775,241564.0,4084652.0,7,42,1.889242,1.84699,96.98599,95.453525,255,2660318428,529742245,255,0.000769,0.000633,0.000136,57,946,0,0,2,0,1,1,1,1,0,0,0,2,12,0,0
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,6,6,0,1
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,4,4,4,4,0,0,0,4,16,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,1
0.772398,10,8,546,354,22.009379,5095.818359,3210.780029,2,1,83.243222,96.59157,4555.757429,184.06975,255,2598933849,727465705,255,0.16975,0.096248,0.073502,55,44,0,0,3,1,2,2,2,3,0,0,0,2,3,0,0
1.535909,114,113,7384,10000,147.144129,38127.25781,51628.05859,28,27,13.589194,13.709321,869.175246,24.237609,255,1645549163,1669306798,255,0.000572,0.00046,0.000112,65,88,0,0,4,0,3,2,1,1,0,0,0,4,5,0,0
0.116067,60,62,3614,49342,1042.501316,244961.9688,3346136.25,7,24,1.961424,1.89259,124.583555,124.384669,255,3338034394,1188753071,255,0.000769,0.000612,0.000157,60,796,0,0,4,0,2,1,1,1,0,0,0,2,2,0,0
9e-06,2,0,90,0,111111.1072,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,15,6,9,1,1,15,0,0,0,9,15,0,0
0.41038,10,12,928,4422,51.172084,16297.08984,79029.1875,2,3,45.597778,32.635638,3144.48813,2998.092031,255,1301539813,1335283679,255,0.090976,0.045881,0.045095,93,369,1,1703,5,1,3,3,1,3,0,0,1,3,5,0,1
8e-06,2,0,1064,0,125000.0003,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,2,1,1,2,0,0,0,1,3,0,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,1
0.012684,44,46,2766,24004,7016.714123,1705455.75,14811101.0,7,16,0.287488,0.269578,0.0,16.109529,255,2855228356,712035830,255,0.000734,0.00055,0.000184,63,522,0,0,2,0,6,1,1,5,0,0,0,8,7,0,0
0.734766,10,8,564,354,23.136617,5531.012695,3375.224121,2,1,81.535889,95.74557,5792.38947,138.085719,255,3140849435,594277833,255,0.093499,0.064514,0.028985,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
1.089139,10,6,534,268,13.772347,3533.066162,1645.336426,2,1,120.916889,180.346203,7202.308963,328.588437,255,3904458304,2166281524,255,0.245136,0.1874,0.057736,53,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0
0.736296,10,6,2530,268,20.372242,24740.05078,2433.803711,2,1,79.351333,126.420203,4185.136548,213.280234,255,1807463213,3302941302,255,0.167573,0.104188,0.063385,253,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,0
0.601682,10,6,1822,268,24.930112,21805.53906,2978.317383,2,1,58.121222,100.793398,3036.842507,136.053453,255,958382272,84295182,255,0.182761,0.097712,0.085049,182,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,0
3e-06,2,0,776,0,333333.3215,1034666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.245341,8,12,424,8824,77.443231,12097.44824,263763.5,1,4,35.00143,22.258636,2244.290592,1781.184975,255,2339641268,739645678,255,0.000626,0.000491,0.000135,53,735,0,0,3,0,1,1,1,1,0,0,0,3,3,0,0
1.405626,10,10,828,1318,13.517109,4245.794922,6755.708496,2,2,156.073667,147.490563,9964.426423,235.441453,255,3011438152,666460559,255,0.149062,0.078207,0.070855,83,132,1,213,1,1,1,1,1,1,0,0,1,2,1,0,0
3.2e-05,2,0,90,0,31250.00008,11250000.0,0.0,1,0,0.032,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,3,1,1,8,0,0,0,3,8,0,0
1.190831,10,8,554,354,14.275746,3352.281006,2082.579346,2,0,10819.7773,13531.938,1070622.93,35388.296,255,3612355782,2255798425,255,0.245014,0.128359,0.116655,55,44,0,0,6,1,4,3,2,6,0,0,0,3,9,0,0
0.293546,16,18,1540,1644,112.4185,39353.28906,42323.86328,4,4,19.549,17.238941,1125.543061,32.206852,255,2094805052,4293838832,255,0.000652,0.000477,0.000175,96,91,0,0,19,0,8,5,1,7,0,0,0,12,9,0,0
0.00104,2,2,146,178,2884.615377,561538.4375,684615.375,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,11,3,2,8,0,0,0,11,3,0,0
3.584075,38,170,2358,225346,57.755488,5124.892578,500036.4063,3,82,96.866891,20.418024,5736.587142,2843.507967,255,977451383,201755504,255,0.150199,0.109686,0.040513,62,1326,1,1975,1,1,1,1,1,1,0,0,1,7,1,0,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,25,25,25,31,0,0,0,25,31,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,35,34,27,40,0,0,0,34,40,0,1
0.023682,52,42,37196,3380,3927.033171,12323621.0,1114770.75,18,8,0.45751,0.564805,25.622918,1.010986,255,331168210,332201752,255,0.000662,0.000521,0.000141,715,80,0,0,1,0,4,1,1,1,0,0,0,2,1,0,0
1.1e-05,2,0,574,0,90909.0902,208727264.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,287,0,0,0,2,2,2,1,1,5,0,0,0,3,2,0,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,30,30,13,30,0,0,0,30,30,0,1
0.004361,4,4,568,312,1605.136469,781472.125,429259.3438,0,0,1.158,0.985,1.628467,1.380272,0,0,0,0,0.0,0.0,0.0,142,78,0,0,8,0,5,1,1,3,0,0,0,4,12,0,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,3,3,1,3,0,0,0,3,18,0,1
0.922736,10,10,904,1430,20.590938,7057.273438,11158.12109,2,2,102.514,106.547375,6992.766839,140.368406,255,1531413604,2331327269,255,0.156169,0.070348,0.085821,90,143,1,252,1,1,1,1,1,1,0,0,1,2,1,0,1
0.48094,10,6,534,268,31.188921,8000.998047,3726.036377,2,1,53.336222,68.720398,2824.778226,103.127727,255,1987302557,3924034791,255,0.207872,0.137329,0.070543,53,45,0,0,5,1,1,1,1,2,0,0,0,2,2,0,0
0.511275,10,8,2484,354,33.250208,34987.04297,4850.618652,2,1,55.843,67.049,3719.588629,122.983859,255,4006244373,3530150893,255,0.105293,0.041914,0.063379,248,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
1.214379,10,10,844,2114,15.645857,5006.674316,12536.44922,2,2,134.931,122.265781,8666.225952,192.935234,255,3922916351,4139206477,255,0.200094,0.113368,0.086726,84,211,1,599,1,1,1,1,1,1,0,0,1,1,1,0,1
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
0.669072,10,8,782,2038,25.408328,8417.629883,21331.03906,2,2,74.241111,85.708859,4170.437517,165.600078,255,2328403767,2788825744,255,0.123623,0.069102,0.054521,78,255,1,609,1,1,1,1,1,1,0,0,1,2,1,0,1
12.12178,4,0,2130,0,0.247488,1054.630615,0.0,0,0,4040.59325,0.0,5714.2515,0.0,0,0,0,0,0.0,0.0,0.0,533,0,0,0,39,2,10,10,1,37,0,0,0,10,37,0,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,7,7,4,7,0,0,0,7,15,0,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,12,11,11,29,0,0,0,12,29,0,1
0.06971,36,38,2334,16290,1047.195504,260507.8125,1820341.375,7,12,1.981314,1.867162,139.536788,130.308071,255,197637190,197900691,255,0.000801,0.000618,0.000183,65,429,0,0,4,0,2,1,1,1,0,0,0,5,3,0,0
32.566692,16,8,984,354,0.706243,226.734726,76.151421,4,0,2167.297931,4627.45,256737.2923,11038.272,255,4209776216,1681965755,255,0.0,0.0,0.0,62,44,0,0,3,1,2,2,2,2,0,0,0,2,3,0,1
0.738206,10,8,776,2234,23.028801,7575.121094,21186.49805,2,2,87.683753,90.188141,4297.269479,137.936078,255,741752746,2408388409,255,0.179062,0.106884,0.072178,78,279,1,704,2,1,2,1,1,1,0,0,1,2,1,0,1
0.19536,10,6,1330,268,76.781325,49017.19922,9172.808594,2,1,19.678,37.701398,1060.102512,63.266969,255,3227253718,2848112473,255,0.05198,0.00685,0.04513,133,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.752,0.0,15.49203,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.197904,10,10,1380,4142,96.006142,50206.16016,150699.3281,2,3,21.989333,20.365444,1123.583107,1696.004913,255,2599711458,3754300407,255,0.053627,0.008542,0.045085,138,414,1,1476,1,1,1,1,1,1,0,0,1,1,1,0,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,25,25,25,31,0,0,0,25,29,0,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,12,12,12,39,0,0,0,12,39,0,1
0.934885,12,8,1058,752,20.323355,8300.486328,5630.638672,3,2,81.804001,116.559141,4424.831094,178.461422,255,946482446,2782111547,255,0.164765,0.118963,0.045802,88,94,0,0,4,1,1,1,1,1,0,0,0,1,4,0,1
0.643322,10,6,534,268,23.316473,5981.452637,2785.54126,2,1,63.213556,101.579203,3836.853129,140.325281,255,712319182,4161957791,255,0.271568,0.135418,0.13615,53,45,0,0,1,1,1,1,1,1,0,0,0,1,3,0,0
1e-05,2,0,1792,0,100000.0025,716800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,896,0,0,0,33,2,13,13,1,33,0,0,0,13,33,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,32,31,14,31,0,0,0,31,31,0,1
0.129668,6,2,978,86,53.984022,50282.26172,2652.928955,2,1,25.9336,0.002,1711.34216,0.0,255,3630005558,1305760341,255,0.12069,0.063353,0.057337,163,43,0,0,9,3,5,5,1,8,0,0,0,6,8,0,0
0.586677,10,6,956,268,25.567731,11740.70215,3054.491455,2,1,62.878111,101.834602,3323.394293,161.831469,255,2142577504,2574212578,255,0.151982,0.077494,0.074488,96,45,1,0,1,1,2,1,1,2,0,0,1,2,1,0,1
8e-06,2,0,90,0,125000.0003,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,1,1,1,6,0,0,0,1,7,0,0
0.507024,10,6,534,268,29.584399,7589.384277,3534.349609,2,1,52.417778,82.623398,3097.711111,129.289555,255,1001752711,3942470866,255,0.152853,0.093899,0.058954,53,45,0,0,11,1,2,2,1,4,0,0,0,8,4,0,0
